Unnamed: 0,name,updated_fullname,taxonomy_source,rank_matched,matched,score,ott_id,ncbi_id,name_source,matched_id_in_source,updated_genus,updated_genus_ott_id,ott_accepted_name,ott_version,higher_source,domain,kingdom,phylum,subphylum,class,subclass,infraclass,order,suborder,infraorder,superfamily,family,subfamily,tribe,subtribe,seqname,section,cohort
419,Corynoptera,Corynoptera,OTT,genus,Corynoptera,100,175518,1260849,OTT,175518,Corynoptera,175518.0,Corynoptera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Sciaridae,,,,Corynoptera_1260849,,Holometabola
420,Phyto,Phyto,OTT,genus,Phyto,100,21720,1262320,OTT,21720,Phyto,21720.0,Phyto,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhinophoridae,,,,Phyto_1262320,Schizophora,Holometabola
421,Scaptomyza,Scaptomyza,OTT,genus,Scaptomyza,100,930777,7298,OTT,930777,Scaptomyza,930777.0,Scaptomyza,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,,Scaptomyza_7298,Schizophora,Holometabola
422,Trichonta,Trichonta,OTT,genus,Trichonta,100,457609,397122,OTT,457609,Trichonta,457609.0,Trichonta,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Mycetophilini,,Trichonta_397122,,Holometabola
423,Acrocera,Acrocera,OTT,genus,Acrocera,100,862185,210245,OTT,862185,Acrocera,862185.0,Acrocera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nemestrinoidea,Acroceridae,,,,Acrocera_210245,,Holometabola
424,Atylotus,Atylotus,OTT,genus,Atylotus,100,4452651,1310336,OTT,4452651,Atylotus,4452651.0,Atylotus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Tabaninae,Tabanini,,Atylotus_1310336,,Holometabola
425,Chrysops,Chrysops,OTT,genus,Chrysops,100,724021,27458,OTT,724021,Chrysops,724021.0,Chrysops,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Chrysopsinae,Chrysopsini,,Chrysops_27458,,Holometabola
427,Tipula,Tipula,OTT,genus,Tipula,100,990415,41043,OTT,990415,Tipula,990415.0,Tipula,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Tipulomorpha,Tipuloidea,Tipulidae,Tipulinae,,,Tipula_41043,,Holometabola
428,Silba,Silba,OTT,genus,Silba,100,253197,198646,OTT,253197,Silba,253197.0,Silba,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Lonchaeidae,,,,Silba_198646,Schizophora,Holometabola
429,Gymnometriocnemus,Gymnometriocnemus,OTT,genus,Gymnometriocnemus,100,194080,611353,OTT,194080,Gymnometriocnemus,194080.0,Gymnometriocnemus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,,,Gymnometriocnemus_611353,,Holometabola
430,Promachus,Promachus,OTT,genus,Promachus,100,623803,247552,OTT,623803,Promachus,623803.0,Promachus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Asilidae,Asilinae,,,Promachus_247552,,Holometabola
431,Scaptodrosophila,Scaptodrosophila,OTT,genus,Scaptodrosophila,100,960043,7354,OTT,960043,Scaptodrosophila,960043.0,Scaptodrosophila,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Colocasiomyini,,Scaptodrosophila_7354,Schizophora,Holometabola
432,Coboldia,Coboldia,OTT,genus,Coboldia,100,874411,170624,OTT,874411,Coboldia,874411.0,Coboldia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Psychodomorpha,Scatopsoidea,Scatopsidae,,,,Coboldia_170624,,Holometabola
433,Drosophila,Drosophila,OTT,genus,Drosophila,100,34907,7215,OTT,34907,Drosophila,34907.0,Drosophila,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Drosophilidae,Drosophilinae,Drosophilini,,Drosophila_7215,Schizophora,Holometabola
434,Coremacera,Coremacera,OTT,genus,Coremacera,100,1098577,1226614,OTT,1098577,Coremacera,1098577.0,Coremacera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sciomyzidae,,,,Coremacera_1226614,Schizophora,Holometabola
435,Leschenaultia,Leschenaultia,OTT,genus,Leschenaultia,100,362151,179486,OTT,362151,Leschenaultia,362151.0,Leschenaultia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Harrisiini,,Leschenaultia_179486,Schizophora,Holometabola
436,Paykullia,Paykullia,OTT,genus,Paykullia,100,264525,559695,OTT,264525,Paykullia,264525.0,Paykullia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Rhinophoridae,,,,Paykullia_559695,Schizophora,Holometabola
437,Sarcophaga,Sarcophaga,OTT,genus,Sarcophaga,100,334388,7384,OTT,334388,Sarcophaga,334388.0,Sarcophaga,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Sarcophagidae,Sarcophaginae,,,Sarcophaga_7384,Schizophora,Holometabola
438,Polietes,Polietes,OTT,genus,Polietes,100,558838,559702,OTT,558838,Polietes,558838.0,Polietes,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Muscinae,Muscini,,Polietes_559702,Schizophora,Holometabola
439,Pegohylemyia,Pegohylemyia,OTT,genus,Pegohylemyia,100,6264222,1887308,OTT,6264222,Pegohylemyia,6264222.0,Pegohylemyia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Anthomyiinae,,,Pegohylemyia_1887308,Schizophora,Holometabola
440,Thaumalea,Thaumalea,OTT,genus,Thaumalea,100,235942,61068,OTT,235942,Thaumalea,235942.0,Thaumalea,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Thaumaleidae,,,,Thaumalea_61068,,Holometabola
441,Sphaerophoria,Sphaerophoria,OTT,genus,Sphaerophoria,100,419870,226179,OTT,419870,Sphaerophoria,419870.0,Sphaerophoria,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Syrphinae,Syrphini,,Sphaerophoria_226179,Aschiza,Holometabola
442,Vibrissina,Vibrissina,OTT,genus,Vibrissina,100,880986,179525,OTT,880986,Vibrissina,880986.0,Vibrissina,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Blondeliini,,Vibrissina_179525,Schizophora,Holometabola
443,Pelina,Pelina,OTT,genus,Pelina,100,42876,1086796,OTT,42876,Pelina,42876.0,Pelina,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Parydrinae,,,Pelina_1086796,Schizophora,Holometabola
444,Zonosemata,Zonosemata,OTT,genus,Zonosemata,100,543922,28622,OTT,543922,Zonosemata,543922.0,Zonosemata,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Trypetinae,Carpomyini,Carpomyina,Zonosemata_28622,Schizophora,Holometabola
446,Tricholauxania,Tricholauxania,OTT,genus,Tricholauxania,100,468406,192459,OTT,468406,Tricholauxania,468406.0,Tricholauxania,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Lauxaniidae,,,,Tricholauxania_192459,Schizophora,Holometabola
447,Ptecticus,Ptecticus,OTT,genus,Ptecticus,100,340290,343648,OTT,340290,Ptecticus,340290.0,Ptecticus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Sarginae,,,Ptecticus_343648,,Holometabola
448,Centrophlebomyia,Centrophlebomyia,OTT,genus,Centrophlebomyia,100,4409802,1603419,OTT,4409802,Centrophlebomyia,4409802.0,Centrophlebomyia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Piophilidae,Piophilinae,,,Centrophlebomyia_1603419,Schizophora,Holometabola
449,Chlorops,Chlorops,OTT,genus,Chlorops,100,808440,540892,OTT,808440,Chlorops,808440.0,Chlorops,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Chloropinae,,,Chlorops_540892,Schizophora,Holometabola
450,Procanace,Procanace,OTT,genus,Procanace,100,21737,1262322,OTT,21737,Procanace,21737.0,Procanace,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Canacidae,,,,Procanace_1262322,Schizophora,Holometabola
451,Cryptonevra,Cryptonevra,OTT,genus,Cryptonevra,100,4414618,1616778,OTT,4414618,Cryptonevra,4414618.0,Cryptonevra,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Chloropidae,Chloropinae,,,Cryptonevra_1616778,Schizophora,Holometabola
452,Odinia,Odinia,OTT,genus,Odinia,100,195843,414302,OTT,195843,Odinia,195843.0,Odinia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Odiniidae,,,,Odinia_414302,Schizophora,Holometabola
453,Parochthiphila,Parochthiphila,OTT,genus,Parochthiphila,100,793414,1262282,OTT,793414,Parochthiphila,793414.0,Parochthiphila,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Chamaemyiidae,,,,Parochthiphila_1262282,Schizophora,Holometabola
454,Cleigastra,Cleigastra,OTT,genus,Cleigastra,100,1081089,113167,OTT,1081089,Cleigastra,1081089.0,Cleigastra,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Scathophagidae,Scathophaginae,,,Cleigastra_113167,Schizophora,Holometabola
455,Alliopsis,Alliopsis,OTT,genus,Alliopsis,100,4361667,1692454,OTT,4361667,Alliopsis,4361667.0,Alliopsis,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Anthomyiidae,Pegomyinae,,,Alliopsis_1692454,Schizophora,Holometabola
456,Sicus,Sicus,OTT,genus,Sicus,100,181857,1219203,OTT,181857,Sicus,181857.0,Sicus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Conopoidea,Conopidae,Myopinae,,,Sicus_1219203,Schizophora,Holometabola
457,Geomyza,Geomyza,OTT,genus,Geomyza,100,434538,305619,OTT,434538,Geomyza,434538.0,Geomyza,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Opomyzidae,,,,Geomyza_305619,Schizophora,Holometabola
458,Merodon,Merodon,OTT,genus,Merodon,100,914018,224226,OTT,914018,Merodon,914018.0,Merodon,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Merodontini,,Merodon_224226,Aschiza,Holometabola
459,Macrocera,Macrocera,OTT,genus,Macrocera,100,206343,608727,OTT,206343,Macrocera,206343.0,Macrocera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Keroplatidae,Macrocerinae,,,Macrocera_608727,,Holometabola
460,Bittacomorpha,Bittacomorpha,OTT,genus,Bittacomorpha,100,951315,79307,OTT,951315,Bittacomorpha,951315.0,Bittacomorpha,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Ptychopteromorpha,,Ptychopteridae,Bittacomorphinae,,,Bittacomorpha_79307,,Holometabola
461,Chrysogaster,Chrysogaster,OTT,genus,Chrysogaster,100,385244,224248,OTT,385244,Chrysogaster,385244.0,Chrysogaster,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Chrysogasterini,,Chrysogaster_224248,Aschiza,Holometabola
462,Dasineura,Dasineura,OTT,genus,Dasineura,100,266060,240745,OTT,266060,Dasineura,266060.0,Dasineura,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Cecidomyiidae,Cecidomyiinae,Dasineurini,,Dasineura_240745,,Holometabola
463,Stenotabanus,Stenotabanus,OTT,genus,Stenotabanus,100,4454397,1547430,OTT,4454397,Stenotabanus,4454397.0,Stenotabanus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Tabaninae,Diachlorini,,Stenotabanus_1547430,,Holometabola
464,Silvius,Silvius,OTT,genus,Silvius,100,780928,415257,OTT,780928,Silvius,780928.0,Silvius,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Chrysopsinae,Chrysopsini,,Silvius_415257,,Holometabola
465,Protoplasa,Protoplasa,OTT,genus,Protoplasa,100,460640,560776,OTT,460640,Protoplasa,460640.0,Protoplasa,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Ptychopteromorpha,,Tanyderidae,,,,Protoplasa_560776,,Holometabola
466,Sphyracephala,Sphyracephala,OTT,genus,Sphyracephala,100,693434,139674,OTT,693434,Sphyracephala,693434.0,Sphyracephala,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Diopsidae,,,,Sphyracephala_139674,Schizophora,Holometabola
469,Eristalis,Eristalis,OTT,genus,Eristalis,100,621266,198633,OTT,621266,Eristalis,621266.0,Eristalis,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Syrphoidea,Syrphidae,Eristalinae,Eristalini,,Eristalis_198633,Aschiza,Holometabola
471,Mycetophila,Mycetophila,OTT,genus,Mycetophila,100,610241,397146,OTT,610241,Mycetophila,610241.0,Mycetophila,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Sciaroidea,Mycetophilidae,Mycetophilinae,Mycetophilini,,Mycetophila_397146,,Holometabola
472,Eginia,Eginia,OTT,genus,Eginia,100,4368902,1511678,OTT,4368902,Eginia,4368902.0,Eginia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Phaoniinae,,,Eginia_1511678,Schizophora,Holometabola
473,Leucotabanus,Leucotabanus,OTT,genus,Leucotabanus,100,4453229,1969939,OTT,4453229,Leucotabanus,4453229.0,Leucotabanus,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Tabanomorpha,Tabanoidea,Tabanidae,Tabaninae,Diachlorini,,Leucotabanus_1969939,,Holometabola
474,Mystacinobia,Mystacinobia,OTT,genus,Mystacinobia,100,606363,81694,OTT,606363,Mystacinobia,606363.0,Mystacinobia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Mystacinobiidae,,,,Mystacinobia_81694,Schizophora,Holometabola
475,Sciadocera,Sciadocera,OTT,genus,Sciadocera,100,468442,192453,OTT,468442,Sciadocera,468442.0,Sciadocera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Platypezoidea,Sciadoceridae,,,,Sciadocera_192453,Aschiza,Holometabola
476,Rhaphium,Rhaphium,OTT,genus,Rhaphium,100,1096639,377528,OTT,1096639,Rhaphium,1096639.0,Rhaphium,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Dolichopodidae,Rhaphiinae,,,Rhaphium_377528,,Holometabola
477,Bactrocera,Bactrocera,OTT,genus,Bactrocera,100,150620,27456,OTT,150620,Bactrocera,150620.0,Bactrocera,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Dacinae,Dacini,,Bactrocera_27456,Schizophora,Holometabola
478,Calycomyza,Calycomyza,OTT,genus,Calycomyza,100,542774,414293,OTT,542774,Calycomyza,542774.0,Calycomyza,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,,,Calycomyza_414293,Schizophora,Holometabola
479,Anticheta,Anticheta,OTT,genus,Anticheta,100,312888,1096047,OTT,312888,Anticheta,312888.0,Anticheta,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Sciomyzoidea,Sciomyzidae,,,,Anticheta_1096047,Schizophora,Holometabola
480,Curtonotum,Curtonotum,OTT,genus,Curtonotum,100,507315,1262296,OTT,507315,Curtonotum,507315.0,Curtonotum,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Curtonotidae,,,,Curtonotum_1262296,Schizophora,Holometabola
481,Mesembrinella,Mesembrinella,OTT,genus,Mesembrinella,100,786283,460529,OTT,786283,Mesembrinella,786283.0,Mesembrinella,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Mesembrinellinae,,,Mesembrinella_460529,Schizophora,Holometabola
482,Orthacheta,Orthacheta,OTT,genus,Orthacheta,100,238757,113181,OTT,238757,Orthacheta,238757.0,Orthacheta,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Scathophagidae,Scathophaginae,,,Orthacheta_113181,Schizophora,Holometabola
483,Atrichopogon,Atrichopogon,OTT,genus,Atrichopogon,100,705680,209702,OTT,705680,Atrichopogon,705680.0,Atrichopogon,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Ceratopogonidae,Forcipomyiinae,,,Atrichopogon_209702,,Holometabola
484,Ogcodes,Ogcodes,OTT,genus,Ogcodes,100,171537,188257,OTT,171537,Ogcodes,171537.0,Ogcodes,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Nemestrinoidea,Acroceridae,,,,Ogcodes_188257,,Holometabola
485,Aulogastromyia,Aulogastromyia,OTT,genus,Aulogastromyia,100,4418546,1824990,OTT,4418546,Aulogastromyia,4418546.0,Aulogastromyia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Lauxanioidea,Lauxaniidae,,,,Aulogastromyia_1824990,Schizophora,Holometabola
486,Penthetria,Penthetria,OTT,genus,Penthetria,100,460631,560770,OTT,460631,Penthetria,460631.0,Penthetria,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Bibionomorpha,Bibionoidea,Pleciidae,,,,Penthetria_560770,,Holometabola
487,Zaira,Zaira,OTT,genus,Zaira,100,991480,179789,OTT,991480,Zaira,991480.0,Zaira,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Tachinidae,Exoristinae,Blondeliini,,Zaira_179789,Schizophora,Holometabola
488,Limnophora,Limnophora,OTT,genus,Limnophora,100,364542,307207,OTT,364542,Limnophora,364542.0,Limnophora,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Muscoidea,Muscidae,Coenosiinae,Limnophorini,,Limnophora_307207,Schizophora,Holometabola
490,Diopsis,Diopsis,OTT,genus,Diopsis,100,1061200,139667,OTT,1061200,Diopsis,1061200.0,Diopsis,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Diopsoidea,Diopsidae,,,,Diopsis_139667,Schizophora,Holometabola
491,Phytomyza,Phytomyza,OTT,genus,Phytomyza,100,129653,132616,OTT,129653,Phytomyza,129653.0,Phytomyza,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Opomyzoidea,Agromyzidae,Phytomyzinae,,,Phytomyza_132616,Schizophora,Holometabola
492,Xyphosia,Xyphosia,OTT,genus,Xyphosia,100,762579,381372,OTT,762579,Xyphosia,762579.0,Xyphosia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Tephritoidea,Tephritidae,Tephritinae,Xyphosiini,,Xyphosia_381372,Schizophora,Holometabola
493,Corynoneura,Corynoneura,OTT,genus,Corynoneura,100,717471,611344,OTT,717471,Corynoneura,717471.0,Corynoneura,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Nematocera,Culicomorpha,Chironomoidea,Chironomidae,Orthocladiinae,,,Corynoneura_611344,,Holometabola
494,Paralucilia,Paralucilia,OTT,genus,Paralucilia,100,442894,1042205,OTT,442894,Paralucilia,442894.0,Paralucilia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Oestroidea,Calliphoridae,Chrysomyinae,Chrysomyini,,Paralucilia_1042205,Schizophora,Holometabola
495,Leptometopa,Leptometopa,OTT,genus,Leptometopa,100,4411143,1720790,OTT,4411143,Leptometopa,4411143.0,Leptometopa,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Carnoidea,Milichiidae,,,,Leptometopa_1720790,Schizophora,Holometabola
496,Ligyra,Ligyra,OTT,genus,Ligyra,100,387604,117088,OTT,387604,Ligyra,387604.0,Ligyra,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Asiloidea,Bombyliidae,Anthracinae,Exoprosopini,,Ligyra_117088,,Holometabola
497,Phyllodromia,Phyllodromia,OTT,genus,Phyllodromia,100,4345156,1209097,OTT,4345156,Phyllodromia,4345156.0,Phyllodromia,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Empidoidea,Empididae,Hemerodromiinae,,,Phyllodromia_1209097,,Holometabola
498,Scatella,Scatella,OTT,genus,Scatella,100,130266,305595,OTT,130266,Scatella,130266.0,Scatella,ott3.6draft1,OTT,Eukaryota,Metazoa,Arthropoda,Hexapoda,Insecta,Pterygota,Neoptera,Diptera,Brachycera,Muscomorpha,Ephydroidea,Ephydridae,Ephydrinae,,,Scatella_305595,Schizophora,Holometabola
